criterion_id,spine,criterion_title,criterion_year,criterion_director,criterion_country,imdb_tconst,imdb_primaryTitle,imdb_startYear,match_score,match_method
493,494.0,Downhill Racer,1969.0,Michael Ritchie,"United States,",tt0064253,Downhill Racer,1969.0,112.0,auto
496,497.0,Rome Open City,1945.0,Roberto Rossellini,"Italy,",tt0038890,"Rome, Open City",1945.0,112.0,auto
497,498.0,Paisan,1946.0,Roberto Rossellini,"Italy,",tt0038823,Paisan,1946.0,112.0,auto
498,499.0,Germany Year Zero,1948.0,Roberto Rossellini,"Italy,",tt0039417,Germany Year Zero,1948.0,112.0,auto
500,501.0,"Paris, Texas",1984.0,Wim Wenders,"Germany,",tt0087884,"Paris, Texas",1984.0,112.0,auto
501,502.0,Revanche,2008.0,Götz Spielmann,"Austria,",tt1173745,Revanche,2008.0,112.0,auto
502,503.0,Lola Montès,1955.0,Max Ophuls,"Germany,",tt0048308,Lola Montès,1955.0,100.0,auto
503,504.0,Hunger,2008.0,Steve McQueen,"Ireland,",tt0986233,Hunger,2008.0,112.0,auto
504,505.0,Make Way for Tomorrow,1937.0,Leo McCarey,"United States,",tt0029192,Make Way for Tomorrow,1937.0,112.0,auto
505,506.0,Dillinger Is Dead,1969.0,Marco Ferreri,"Italy,",tt0062893,Dillinger Is Dead,1969.0,112.0,auto
506,507.0,Bigger Than Life,1956.0,Nicholas Ray,"United States,",tt0049010,Bigger Than Life,1956.0,112.0,auto
508,509.0,Ossos,1997.0,Pedro Costa,"Portugal,",tt0119844,Bones,1997.0,112.0,auto
509,510.0,In Vanda’s Room,2000.0,Pedro Costa,"Portugal,",tt0139500,In Vanda's Room,2000.0,112.0,auto
510,511.0,Colossal Youth,2006.0,Pedro Costa,"Portugal,",tt0460480,Colossal Youth,2006.0,112.0,auto
511,512.0,Vivre sa vie,1962.0,Jean-Luc Godard,"France,",tt0056663,Vivre sa vie,1962.0,112.0,auto
512,513.0,Summer Hours,2008.0,Olivier Assayas,"France,",tt0836700,Summer Hours,2008.0,112.0,auto
513,514.0,Ride with the Devil,1999.0,Ang Lee,"United States,",tt0134154,Ride with the Devil,1999.0,112.0,auto
514,515.0,The Fugitive Kind,1960.0,Sidney Lumet,"United States,",tt0052832,The Fugitive Kind,1960.0,112.0,auto
515,516.0,Stagecoach,1939.0,John Ford,"United States,",tt0031971,Stagecoach,1939.0,112.0,auto
518,519.0,Close-up,1990.0,Abbas Kiarostami,"Iran,",tt0100234,Close-Up,1990.0,112.0,auto
519,520.0,Everlasting Moments,2008.0,Jan Troell,"Sweden,",tt0961066,Everlasting Moments,2008.0,112.0,auto
520,521.0,Mystery Train,1989.0,Jim Jarmusch,"United States,",tt0097940,Mystery Train,1989.0,112.0,auto
521,522.0,Red Desert,1964.0,Michelangelo Antonioni,"France,",tt0058003,Red Desert,1964.0,112.0,auto
522,523.0,Night Train to Munich,1940.0,Carol Reed,"United Kingdom,",tt0032842,Night Train to Munich,1940.0,112.0,auto
524,525.0,The Only Son,1936.0,Yasujiro Ozu,"Japan,",tt0027752,The Only Son,1936.0,112.0,auto
525,526.0,There Was a Father,1942.0,Yasujiro Ozu,"Japan,",tt0034591,There Was a Father,1942.0,112.0,auto
526,527.0,The Secret of the Grain,2007.0,Abdellatif Kechiche,"France,",tt0487419,The Secret of the Grain,2007.0,112.0,auto
528,529.0,Underworld,1927.0,Josef von Sternberg,"United States,",tt0018526,Underworld,1927.0,112.0,auto
529,530.0,The Last Command,1928.0,Josef von Sternberg,"United States,",tt0019071,The Last Command,1928.0,112.0,auto
530,531.0,The Docks of New York,1928.0,Josef von Sternberg,"United States,",tt0018839,The Docks of New York,1928.0,112.0,auto
531,532.0,Louie Bluie,1985.0,Terry Zwigoff,"United States,",tt0089507,Louie Bluie,1985.0,112.0,auto
532,533.0,Crumb,1995.0,Terry Zwigoff,"United States,",tt0109508,Crumb,1994.0,106.0,auto
533,534.0,L’enfance nue,1968.0,Maurice Pialat,"France,",tt0065695,Naked Childhood,1968.0,112.0,auto
534,535.0,Merry Christmas Mr. Lawrence,1983.0,Nagisa Oshima,"United Kingdom,",tt0085933,Merry Christmas Mr. Lawrence,1983.0,112.0,auto
535,536.0,The Thin Red Line,1998.0,Terrence Malick,"United States,",tt0120863,The Thin Red Line,1998.0,112.0,auto
536,537.0,The Magician,1958.0,Ingmar Bergman,"Sweden,",tt0051365,The Magician,1958.0,112.0,auto
537,538.0,Paths of Glory,1957.0,Stanley Kubrick,"United States,",tt0050825,Paths of Glory,1957.0,112.0,auto
538,539.0,House,1977.0,Nobuhiko Obayashi,"Japan,",tt0076162,House,1977.0,100.0,auto
539,540.0,The Darjeeling Limited,2007.0,Wes Anderson,"United States,",tt0838221,The Darjeeling Limited,2007.0,112.0,auto
540,541.0,The Night of the Hunter,1955.0,Charles Laughton,"United States,",tt0048424,The Night of the Hunter,1955.0,112.0,auto
541,542.0,Antichrist,2009.0,Lars von Trier,"Denmark,",tt0870984,Antichrist,2009.0,112.0,auto
542,543.0,Modern Times,1936.0,Charles Chaplin,"United States,",tt0027977,Modern Times,1936.0,112.0,auto
543,544.0,Head,1968.0,Bob Rafelson,"United States,",tt0063049,Head,1968.0,112.0,auto
544,545.0,Easy Rider,1969.0,Dennis Hopper,"United States,",tt0064276,Easy Rider,1969.0,112.0,auto
545,546.0,Five Easy Pieces,1970.0,Bob Rafelson,"United States,",tt0065724,Five Easy Pieces,1970.0,112.0,auto
546,547.0,"Drive, He Said",1970.0,Jack Nicholson,"United States,",tt0068509,"Drive, He Said",1971.0,106.0,auto
547,548.0,A Safe Place,1971.0,Henry Jaglom,"United States,",tt0067699,A Safe Place,1971.0,112.0,auto
548,549.0,The Last Picture Show,1971.0,Peter Bogdanovich,"United States,",tt0067328,The Last Picture Show,1971.0,112.0,auto
549,550.0,The King of Marvin Gardens,1972.0,Bob Rafelson,"United States,",tt0068805,The King of Marvin Gardens,1972.0,112.0,auto
550,551.0,Cronos,1993.0,Guillermo del Toro,"Mexico,",tt0104029,Cronos,1992.0,106.0,auto
551,552.0,Broadcast News,1987.0,James L. Brooks,"United States,",tt0092699,Broadcast News,1987.0,112.0,auto
552,553.0,Fish Tank,2009.0,Andrea Arnold,"United Kingdom,",tt1232776,Fish Tank,2009.0,112.0,auto
553,554.0,Still Walking,2008.0,Hirokazu Kore-eda,"Japan,",tt1087578,Still Walking,2008.0,100.0,auto
554,555.0,Sweet Smell of Success,1957.0,Alexander Mackendrick,"United States,",tt0051036,Sweet Smell of Success,1957.0,112.0,auto
555,556.0,Senso,1954.0,Luchino Visconti,"Italy,",tt0047469,Senso,1954.0,112.0,auto
556,557.0,The Times of Harvey Milk,1984.0,Robert Epstein,"United States,",tt0088275,The Times of Harvey Milk,1984.0,107.0,auto
557,558.0,Topsy-Turvy,1999.0,Mike Leigh,"United Kingdom,",tt0151568,Topsy-Turvy,1999.0,112.0,auto
558,559.0,The Mikado,1939.0,Victor Schertzinger,"United Kingdom,",tt0031650,The Mikado,1939.0,112.0,auto
559,560.0,White Material,2009.0,Claire Denis,"France,",tt1135952,White Material,2009.0,112.0,auto
560,561.0,Kes,1970.0,Ken Loach,"United Kingdom,",tt0064541,Kes,1969.0,106.0,auto
561,562.0,Blow Out,1981.0,Brian De Palma,"United States,",tt0082085,Blow Out,1981.0,112.0,auto
562,563.0,Something Wild,1986.0,Jonathan Demme,"United States,",tt0091983,Something Wild,1986.0,112.0,auto
563,564.0,Pale Flower,1964.0,Masahiro Shinoda,"Japan,",tt0056327,Pale Flower,1964.0,112.0,auto
564,565.0,The Great Dictator,1940.0,Charles Chaplin,"United States,",tt0032553,The Great Dictator,1940.0,112.0,auto
565,566.0,Insignificance,1985.0,Nicolas Roeg,"United Kingdom,",tt0089343,Insignificance,1985.0,112.0,auto
566,567.0,The Makioka Sisters,1983.0,Kon Ichikawa,"Japan,",tt0086242,The Makioka Sisters,1983.0,112.0,auto
567,568.0,Kiss Me Deadly,1955.0,Robert Aldrich,"United States,",tt0048261,Kiss Me Deadly,1955.0,112.0,auto
568,569.0,People on Sunday,1930.0,Robert Siodmak and Edgar G. Ulmer,"Germany,",tt0020163,People on Sunday,1930.0,112.0,auto
569,570.0,Zazie dans le métro,1960.0,Louis Malle,"France,",tt0054494,Zazie in the Metro,1960.0,112.0,auto
570,571.0,Black Moon,1975.0,Louis Malle,"France,",tt0072709,Black Moon,1975.0,112.0,auto
571,572.0,"Léon Morin, Priest",1961.0,Jean-Pierre Melville,"France,",tt0055082,"Léon Morin, Priest",1961.0,112.0,auto
572,573.0,The Music Room,1958.0,Satyajit Ray,"India,",tt0051792,The Music Room,1958.0,112.0,auto
573,574.0,Life During Wartime,2010.0,Todd Solondz,"United States,",tt0808526,Life During Wartime,2009.0,106.0,auto
574,575.0,The Killing,1956.0,Stanley Kubrick,"United States,",tt0049406,The Killing,1956.0,112.0,auto
575,576.0,Secret Sunshine,2007.0,Lee Chang-dong,"South Korea,",tt0817225,Secret Sunshine,2007.0,112.0,auto
576,577.0,Cul-de-sac,1966.0,Roman Polanski,"United Kingdom,",tt0060268,Cul-de-sac,1966.0,112.0,auto
578,579.0,The Phantom Carriage,1921.0,Victor Sjöström,"Sweden,",tt0012364,The Phantom Carriage,1921.0,112.0,auto
579,580.0,Le beau Serge,1958.0,Claude Chabrol,"France,",tt0051404,Le Beau Serge,1958.0,112.0,auto
580,581.0,Les cousins,1959.0,Claude Chabrol,"France,",tt0052708,The Cousins,1959.0,112.0,auto
581,582.0,Carlos,2010.0,Olivier Assayas,"Germany,",tt33398096,Carlos,2010.0,112.0,auto
582,583.0,The Four Feathers,1939.0,Zoltán Korda,"United Kingdom,",tt0031334,The Four Feathers,1939.0,107.0,auto
584,585.0,Identification of a Woman,1982.0,Michelangelo Antonioni,"Italy,",tt0084116,Identification of a Woman,1982.0,112.0,auto
585,586.0,Island of Lost Souls,1932.0,Erle C. Kenton,"United States,",tt0024188,Island of Lost Souls,1932.0,112.0,auto
587,588.0,Three Colors: Blue,1993.0,Krzysztof Kieślowski,"France,",tt0108394,Three Colors: Blue,1993.0,100.0,auto
588,589.0,Three Colors: White,1994.0,Krzysztof Kieślowski,"Poland,",tt0111507,Three Colors: White,1994.0,100.0,auto
589,590.0,Three Colors: Red,1994.0,Krzysztof Kieślowski,"Switzerland,",tt0111495,Three Colors: Red,1994.0,100.0,auto
590,591.0,12 Angry Men,1957.0,Sidney Lumet,"United States,",tt0050083,12 Angry Men,1957.0,112.0,auto
591,592.0,Design for Living,1933.0,Ernst Lubitsch,"United States,",tt0023940,Design for Living,1933.0,112.0,auto
592,593.0,Belle de jour,1967.0,Luis Buñuel,"France,",tt0061395,Belle de Jour,1967.0,112.0,auto
593,594.0,Godzilla,1954.0,Ishiro Honda,"Japan,",tt0047034,Godzilla,1954.0,112.0,auto
594,595.0,The Moment of Truth,1965.0,Francesco Rosi,"Italy,",tt0059459,The Moment of Truth,1965.0,112.0,auto
595,596.0,Three Outlaw Samurai,1964.0,Hideo Gosha,"Japan,",tt0058652,Three Outlaw Samurai,1964.0,112.0,auto
596,597.0,Tiny Furniture,2010.0,Lena Dunham,"United States,",tt1570989,Tiny Furniture,2010.0,112.0,auto
598,599.0,Vanya on 42nd Street,1994.0,Louis Malle,"United States,",tt0111590,Vanya on 42nd Street,1994.0,112.0,auto
599,600.0,Anatomy of a Murder,1959.0,Otto Preminger,"United States,",tt0052561,Anatomy of a Murder,1959.0,112.0,auto
600,601.0,Letter Never Sent,1959.0,Mikhail Kalatozov,"Soviet Union,",tt0053106,Letter Never Sent,1960.0,106.0,auto
601,602.0,The War Room,1993.0,Chris Hegedus and D. A. Pennebaker,"United States,",tt0108515,The War Room,1993.0,112.0,auto
603,604.0,In Which We Serve,1942.0,David Lean and Noël Coward,"United Kingdom,",tt0034891,In Which We Serve,1942.0,112.0,auto
604,605.0,This Happy Breed,1944.0,David Lean,"United Kingdom,",tt0037367,This Happy Breed,1944.0,112.0,auto
605,606.0,Blithe Spirit,1945.0,David Lean,"United Kingdom,",tt0038363,Blithe Spirit,1945.0,112.0,auto
607,608.0,Harold and Maude,1971.0,Hal Ashby,"United States,",tt0067185,Harold and Maude,1971.0,112.0,auto
608,609.0,¡Alambrista!,1977.0,Robert M. Young,"United States,",tt0075654,Alambrista!,1977.0,112.0,auto
609,610.0,The Organizer,1963.0,Mario Monicelli,"Italy,",tt0056945,The Organizer,1963.0,112.0,auto
610,611.0,Being John Malkovich,1999.0,Spike Jonze,"United States,",tt0120601,Being John Malkovich,1999.0,112.0,auto
611,612.0,Certified Copy,2010.0,Abbas Kiarostami,"Iran,",tt1020773,Certified Copy,2010.0,112.0,auto
612,613.0,Summer Interlude,1951.0,Ingmar Bergman,"Sweden,",tt0044060,Summer Interlude,1951.0,112.0,auto
613,614.0,Summer with Monika,1953.0,Ingmar Bergman,"Sweden,",tt0046345,Summer with Monika,1953.0,112.0,auto
615,616.0,Shallow Grave,1994.0,Danny Boyle,"United Kingdom,",tt0111149,Shallow Grave,1994.0,112.0,auto
616,617.0,And Everything Is Going Fine,2010.0,Steven Soderbergh,"United States,",tt1122614,And Everything Is Going Fine,2010.0,112.0,auto
617,618.0,Gray’s Anatomy,1997.0,Steven Soderbergh,"United States,",tt0116447,Gray's Anatomy,1996.0,106.0,auto
618,619.0,Le Havre,2011.0,Aki Kaurismäki,"France,",tt1508675,Le Havre,2011.0,112.0,auto
619,620.0,La promesse,1996.0,Luc Dardenne and Jean-Pierre Dardenne,"Belgium,",tt0117398,The Promise,1996.0,112.0,auto
620,621.0,Rosetta,1999.0,Luc Dardenne and Jean-Pierre Dardenne,"Belgium,",tt0200071,Rosetta,1999.0,112.0,auto
621,622.0,Weekend,2011.0,Andrew Haigh,"United Kingdom,",tt1714210,Weekend,2011.0,112.0,auto
622,623.0,Lonesome,1928.0,Paul Fejos,"United States,",tt0019109,Lonesome,1928.0,100.0,auto
623,624.0,Quadrophenia,1979.0,Franc Roddam,"United Kingdom,",tt0079766,Quadrophenia,1979.0,112.0,auto
624,625.0,Eating Raoul,1982.0,Paul Bartel,"United States,",tt0083869,Eating Raoul,1982.0,112.0,auto
625,626.0,Les visiteurs du soir,1942.0,Marcel Carné,"France,",tt0035521,The Devil's Envoys,1942.0,112.0,auto
626,627.0,The Game,1997.0,David Fincher,"United States,",tt0119174,The Game,1997.0,112.0,auto
